name,lead_score,tier,status,notes,phone,address,website,rating,review_count,signal_tags,latitude,longitude,place_id,first_seen_at
NAILZ by Teresa Lopez,90,Hot,new,,(805) 305-8826,"55 E Cleveland Ave, Porterville, CA 93257, USA",,,,no_reviews|no_website,36.0703941,-119.0149067,ChIJY2S8oLO56oARxjtbAzgqXtc,2026-04-26T12:50:27.374Z
Gricelda’s nails and beauty,90,Hot,new,,,"115 N Main St, Porterville, CA 93257, USA",https://booksy.com/,,,no_reviews|booksy,36.0673153,-119.0164582,ChIJNZB6vli56oARs3zxsV8eD30,2026-04-26T12:50:24.228Z
NailArtAJ,90,Hot,new,,(720) 297-3569,"4378 Bobolink Dr, Castle Rock, CO 80109, USA",,,,no_reviews|no_website,39.4126358,-104.9092165,ChIJy577KreZbIcRSa5K1ubN4NY,2026-04-26T08:48:20.867Z
Vanessa PRO Nails,90,Hot,new,,,"335 W Grand Ave, Escondido, CA 92025, USA",https://www.instagram.com/vanessa_pro_nails?igsh=NTc4MTIwNjQ2YQ==&utm_source=qr,,,no_reviews,33.1197642,-117.0847751,ChIJr1C4ulb124ARF4pcM50dl58,2026-04-26T14:39:35.677Z
Moni nails menifee,90,Hot,new,,(951) 385-9588,"29647 Camino Pepita, Menifee, CA 92584, USA",,,,no_reviews|no_website,33.6908177,-117.1525047,ChIJxYiHH5Bj24ARkeZrDPZCUZI,2026-04-26T08:13:52.556Z
NY Nails,90,Hot,new,,,"12862 West Ln, Herald, CA 95638, USA",,,,no_reviews|no_website,38.2896709,-121.2453109,ChIJbaVITVuXmoARnMsf8bBqWu4,2026-04-26T11:46:34.089Z
Nailed It KC,90,Hot,new,,,"840 NW Blue Pkwy D, Lee's Summit, MO 64086, USA",https://naileditkc.glossgenius.com/about,,,no_reviews|no_website,38.9290781,-94.4023991,ChIJ1QOFdM3hwIcRk2rEEFKMGUc,2026-04-26T15:43:53.793Z
Vo Nails & Lashes,90,Hot,new,,,"14084 Amargosa Rd, Victorville, CA 92392, USA",,,,no_reviews|no_website,34.506435,-117.3305214,ChIJd_eTxCFlw4ARWi1wK95vLUM,2026-04-26T13:33:24.355Z
Nails by Ildelisa,90,Hot,new,,(661) 432-3829,"4315 Serene Oak Dr, Bakersfield, CA 93313, USA",,,,no_reviews|no_website,35.2875695,-119.050484,ChIJmURNWzJB6oARhMBPLFv70As,2026-04-26T10:44:45.912Z
Nails,90,Hot,new,,,"2700 W C St #89, Greeley, CO 80631, USA",,,,no_reviews|no_website,40.4369395,-104.723298,ChIJBdnRMwCjbocREllWCt2JRfE,2026-04-26T15:33:34.433Z
Diamond Nails & Beauty,90,Hot,new,,,"3796 Ponderosa Dr, Evergreen, CO 80439, USA",,,,no_reviews|no_website,39.64713860000001,-105.3369824,ChIJPaa2UyCfa4cRWlT-gFhETTY,2026-04-26T15:24:59.146Z
Painted Nails By Myndy,90,Hot,new,,,"Box 515, Lone Pine, CA 93545, USA",https://paintednailsbymyndy.etsy.com/,,,no_reviews,36.6063107,-118.0637119,ChIJVSGRUh6Fv4ARJxXEoJU_tFk,2026-04-26T12:46:57.210Z
Peridot Nail Studio,90,Hot,new,,(970) 657-5671,"902 E Plum St, Fort Collins, CO 80524, USA",,,,no_reviews|no_website,40.5766589,-105.0665758,ChIJQbfFqPNLaYcR3s5QFv34cF0,2026-04-26T15:19:56.178Z
CAPRI NAIL SALON,90,Hot,new,,,"Westlake Village, CA 91361, USA",,,,no_reviews|no_website,34.1466058,-118.8073319,ChIJQxvYbQAl6IARj5OaroWxcd8,2026-04-26T12:47:21.776Z
Read My Nails,90,Hot,new,,(562) 338-6030,"36496 Shedera Rd, Lake Elsinore, CA 92532, USA",,,,no_reviews|no_website,33.6670945,-117.2256531,ChIJmYP6RUGd3IARdNGWDNZCut8,2026-04-26T08:03:40.527Z
Sweet Ti Nails,90,Hot,new,,(712) 242-6748,"4637 S Mason St Studio 1, Fort Collins, CO 80525, USA",https://tiffanyhalligan.glossgenius.com/,,,no_reviews|glossgenius,40.5211005,-105.0783464,ChIJH88L-MJNaYcRJDA5-7LBnOI,2026-04-26T15:29:20.199Z
Glossy Garden Nails,90,Hot,new,,(805) 218-7320,"3445 Telegraph Rd, Ventura, CA 93003, USA",,,,no_reviews|no_website,34.2732085,-119.2487775,ChIJ-fJcHlat6YAR-Af5EPM2twQ,2026-04-26T13:56:43.668Z
Resort Nail Salon,90,Hot,new,,,"2022 Victory Dr, Vista, CA 92084, USA",,,,no_reviews|no_website,33.1748417,-117.2018464,ChIJiecaY5J13IARkiPO1oTXdbE,2026-04-26T14:06:11.081Z
RADIANCE NAILS & SPA,90,Hot,new,,,"San Marcos, CA 92069, USA",,,,no_reviews|no_website,33.1518663,-117.1991818,ChIJqwQ_4xJ13IAREBh98muw3nk,2026-04-26T14:06:11.079Z
Loren Beauty Nails,90,Hot,new,,(805) 673-2751,"2746 Yearling Pl, Oxnard, CA 93036, USA",,,,no_reviews|no_website,34.2375415,-119.1893817,ChIJT_YIX1VN6IARJaSAZI5wxMo,2026-04-26T13:57:22.727Z
101 Nail Studio,90,Hot,new,,,"2350 E Main St #101, Ventura, CA 93003, USA",,,,no_reviews|no_website,34.2760581,-119.2647053,ChIJx4LX2u6t6YARccfgS6n77Ic,2026-04-26T14:22:27.696Z
Linas Nailsss,90,Hot,new,,,"2308 E Main St, Ventura, CA 93003, USA",https://linas-nailsss.square.site/,,,no_reviews|square,34.2762073,-119.2651332,ChIJfa3bUf-t6YARyXYxn4BX6zY,2026-04-26T14:22:27.698Z
Happy Nails&Spa,90,Hot,new,,(530) 712-9009,"1096 Oro Dam Blvd E, Oroville, CA 95965, USA",,,,no_reviews|no_website,39.5022322,-121.5630183,ChIJYw9IQAC1nIARuDqAqzHbSCU,2026-04-26T11:38:21.527Z
Nails By Helen,90,Hot,new,,(720) 897-5146,"550 Zang St #108, Broomfield, CO 80021, USA",,,,no_reviews|no_website,39.92807699999999,-105.132,ChIJlwxrgYSMa4cRXXT333hqux4,2026-04-26T15:21:31.789Z
Erica B Nails,90,Hot,new,,(310) 496-9020,"Lancaster, CA 93536, USA",https://ericabnails.glossgenius.com/,,,no_reviews|glossgenius,34.6815053,-118.2301557,ChIJTa6PGltdwoARh1bk3are-mU,2026-04-26T12:09:18.620Z
Moon Bath Nail Studio,90,Hot,new,,(707) 477-7914,"438 4th St #15, Santa Rosa, CA 95401, USA",,,,no_reviews|no_website,38.4375518,-122.7215464,ChIJR8GtEEM5hIARhl-BAobBgqY,2026-04-26T09:31:41.460Z
lyle nails,90,Hot,new,,,"565 5th Ave, Longmont",,,,no_reviews|no_website,40.1672068,-105.1019275,ChIJb5gj1wr5a4cRfcXTbpxZVKk,2026-04-26T15:22:35.520Z
Alo Nails & Spa,90,Hot,new,,(661) 456-8888,"43154 10th St W #101, Lancaster, CA 93534, USA",https://alonailsspa.com/,,,no_reviews,34.6653564,-118.1478042,ChIJp-s29YVbwoARhGU1uHD9ABE,2026-04-26T12:07:31.522Z
Extravagant Nails Supplies,90,Hot,new,,,"Victorville, CA 92395, USA",,,,no_reviews|no_website,34.4716668,-117.3370245,ChIJScPjjUBmw4ARUCXMPo606aY,2026-04-26T13:58:25.434Z
Nailed by Jonea,90,Hot,new,,(951) 616-8554,"10963 Shady Glade Rd, Moreno Valley, CA 92557, USA",,,,no_reviews|no_website,33.9618219,-117.2505311,ChIJURGg2Fmp3IARO5QSY9EErgM,2026-04-26T08:05:24.112Z
Wnail Art,90,Hot,new,,(213) 756-6004,"366 Miraleste Dr UNIT 375, San Pedro, CA 90732, USA",,,,no_reviews|no_website,33.74221960000001,-118.3164444,ChIJTZK03Z5J3YARC9ncZxp3PPU,2026-04-26T07:53:33.989Z
Majestic Moon Nails,90,Hot,new,,(949) 761-1154,"24881 Alicia Pkwy, Laguna Hills, CA 92653, USA",https://www.instagram.com/majestic.moon.nails?igsh=NTc4MTIwNjQ2YQ==&utm_source=qr,,,no_reviews,33.6014261,-117.6933143,ChIJSWnBwrnp3IARE8GubuXAld4,2026-04-26T12:12:24.953Z
Crystal Nails,90,Hot,new,,,"41522 Rd 128, Orosi, CA 93647, USA",https://crystalnails.glossgenius.com/,,,no_reviews|glossgenius,36.5431811,-119.2863495,ChIJD_S3jUkflYAR91DHPW23dHE,2026-04-26T13:53:20.557Z
Posh Nail Bar & Beauty Lounge,90,Hot,new,,,"3966 Ming Ave, Bakersfield",,,,no_reviews|no_website,35.3398357,-119.0465961,ChIJ21sb445B6oARl2MIiuNR6CU,2026-04-26T12:28:47.139Z
Top Nails With Care,90,Hot,new,,,"75 E Thousand Oaks Blvd, Thousand Oaks, CA 91360, USA",,,,no_reviews|no_website,34.1796179,-118.8752168,ChIJifc18VI76IARcxs8XqhCj4U,2026-04-26T13:01:37.753Z
Kawaii Nails & Spa by Lara,90,Hot,new,,(630) 440-3565,"24101 E Orch Rd Suite E, Aurora, CO 80016, USA",,,,no_reviews|no_website,39.607904,-104.7069009,ChIJURjXfCmNbIcRQ8W-jxMqjpw,2026-04-26T15:23:14.938Z
Nail star,90,Hot,new,,,"3705 E Lincolnway, Cheyenne",,,,no_reviews|no_website,41.1382517,-104.7638398,ChIJS_wCXvWpaCMR0wmjV26J0B0,2026-04-26T15:34:34.276Z
It's Your Favorite Nail Artist,90,Hot,new,,(913) 624-1661,"1008 State Ave, Kansas City, KS 66102, USA",https://itsyourfavoritenailartist.com/,,,no_reviews|no_website,39.1166926,-94.6356721,ChIJ9Qzb0a3xwIcR2eaf6obqChM,2026-04-26T15:47:40.961Z
Jean Carroll Nail Professional,90,Hot,new,,(626) 827-6056,"53 E Foothill Blvd, Arcadia, CA 91006, USA",,,,no_reviews|no_website,34.1512241,-118.029357,ChIJOeE-RuXbwoARalFJhpbQf2w,2026-04-26T07:28:05.375Z
LMT NAILS & SPA,90,Hot,new,,(909) 572-5526,"1357 Kendall Dr, San Bernardino, CA 92407, USA",,,,no_reviews|no_website,34.1684403,-117.3154846,ChIJ-Rs6ymhTw4ARdxH4_tprm8Q,2026-04-26T13:12:07.894Z
Pure Nail Studio,90,Hot,new,,(805) 276-6143,"720 N Ventura Rd Suite #3, Port Hueneme, CA 93041, USA",,,,no_reviews|no_website,34.1541734,-119.1948164,ChIJef9c-K5P6IAREWRvdgAYX5k,2026-04-26T13:54:53.708Z
Nail Republique,90,Hot,new,,(310) 384-5468,"841 W 9th St, San Pedro, CA 90731, USA",,,,no_reviews|no_website,33.7358085,-118.2955405,ChIJE86WztQ33YARKPQEabdT2yA,2026-04-26T07:53:32.718Z
Nails by Shakiyra LLC,90,Hot,new,,,"707 Main St, Grandview, MO 64030, USA",https://nailsbyshakiyra.glossgenius.com/,,,no_reviews|glossgenius,38.8893479,-94.5369149,ChIJ-7yPrq3dwIcRtyCb7esJsBc,2026-04-26T15:39:13.777Z
Sweet Nails | Salón de uñas,90,Hot,new,,,"Sanger, CA 93657, USA",,,,no_reviews|no_website,36.778261,-119.4179324,ChIJU1x_XwBVlIARbfOljANPXEQ,2026-04-26T14:28:43.989Z
Associated Nail Professionals,90,Hot,new,,(888) 716-2727,"25188 Genesee Trail Rd, Golden, CO 80401, USA",https://www.nailprofessional.com/contact,,,no_reviews,39.7074313,-105.2842632,ChIJ72b03Y2ba4cRY14uT9Q9P0k,2026-04-26T15:24:59.148Z
Kela’s Nail Studio,90,Hot,new,,(559) 358-4185,"2375 E Tulare Ave, Tulare, CA 93274, USA",,,,no_reviews|no_website,36.2106249,-119.3111487,ChIJ12XnOgAtlYARvAvkm4cJnZ8,2026-04-26T13:05:07.607Z
Hair By Erick and Nails By Patti at Salon Studio 44,90,Hot,new,,(805) 469-8933,"484 Mobil Ave, Camarillo, CA 93010, USA",,,,no_reviews|no_website,34.2217321,-119.0426725,ChIJ13zauB426IAR-jd-cgM0cNg,2026-04-26T13:55:32.589Z
All About Nails!,90,Hot,new,,(970) 775-4825,"145w W Swallow Rd, Fort Collins, CO 80525, USA",,,,no_reviews|no_website,40.5453133,-105.0793045,ChIJ0wsn2Z9LaYcR64r5qusam94,2026-04-26T15:29:20.203Z
Pixieenails,90,Hot,new,,(661) 343-5244,"8224 Polaris Ave, Bakersfield, CA 93306, USA",,,,no_reviews|no_website,35.3742624,-118.9125412,ChIJa1GBHZNt6oAR86X0EnUcbuU,2026-04-26T11:15:51.163Z
@kimberly loves skin and nails bytouch,90,Hot,new,,,"134 N M St, Tulare, CA 93274, USA",https://usabizory.top/details/kimberly-loves-skin-and-nails-bytouch-ChIJ532,,,no_reviews,36.2092,-119.3433094,ChIJ532qwkwrlYARHVyvj_Cdaqw,2026-04-26T13:05:07.605Z
Gloss Nail Club,90,Hot,new,,,"25 S 6th St, Redlands, CA 92373, USA",,,,no_reviews|no_website,34.0547717,-117.1802946,ChIJJVIqZgCr3IARi_WoUEsLmAM,2026-04-26T13:31:35.943Z
Sol's Beauty Salon & Nails,90,Hot,new,,(720) 984-0354,"Between ""The Spot"" & Laundromat, 9808 W Girton Dr, Lakewood, CO 80227, USA",https://solbeautyandnails.com/,,,no_reviews,39.6550578,-105.1073983,ChIJYdzKAR6Ba4cRem8D-XUjrWY,2026-04-26T15:15:57.616Z
Nails By Viaa,90,Hot,new,,(951) 442-8322,"30641 Adobe Ridge Ct, Menifee, CA 92584, USA",,,,no_reviews|no_website,33.6754963,-117.1907807,ChIJ_WTHA1id3IARzoCu7pWd3T0,2026-04-26T08:04:09.112Z
ATM Machine at Haute + Savvy Nails,90,Hot,new,,(888) 959-2269,"45440 Pechanga Pkwy Suite 503, Temecula, CA 92592, USA",https://www.atmdepot.com/,,,no_reviews,33.4537775,-117.1009702,ChIJB4m4CMeB24ARENlihsIv8e0,2026-04-26T13:58:03.632Z
KenKens.Nails,90,Hot,new,,(970) 581-3359,"5677 McWhinney Blvd, Loveland, CO 80538, USA",https://kenkensnails.square.site/,,,no_reviews|square,40.4112646,-104.9968489,ChIJ3dYuRDWtbocRpjSWYp8fteA,2026-04-26T15:35:13.240Z
Liz nails,90,Hot,new,,(720) 249-6683,"11657 Paris St, Henderson, CO 80640, USA",http://liznails201.booksy.com/,,,no_reviews|booksy,39.9083733,-104.8481066,ChIJKWyu8HVxbIcRoioSJiZG79o,2026-04-26T15:30:46.116Z
Vanessas Creative Nails,90,Hot,new,,(559) 785-8793,"11824 E McKinley Ave, Sanger, CA 93657, USA",https://vanessascreativenails.glossgenius.com/,,,no_reviews|glossgenius,36.7651114,-119.576703,ChIJ3-SnyPBXlIARjFrYH9oJcno,2026-04-26T14:29:30.802Z
Sleek_nails_by_Samudio,90,Hot,new,,(909) 704-8865,"2348 Bend Ave, Lancaster, CA 93535, USA",https://sleeknailsbysamudio.booksy.com/,,,no_reviews|booksy,34.6745548,-118.0867948,ChIJPQOhoopRwoARLAGE3XPVP2U,2026-04-26T12:16:26.082Z
Prodigious Nails,90,Hot,new,,(215) 758-4317,"706 Ohio St, Vallejo, CA 94590, USA",,,,no_reviews|no_website,38.1071467,-122.2544461,ChIJWRcSoXVzhYARs1ssO9D5Of8,2026-04-26T09:28:38.719Z
Unique Nails & Brow Artistry by Ceice,90,Hot,new,,(661) 619-6593,"Xscape Salon, 7737 B Meany Ave, Bakersfield, CA 93308, USA",,,,no_reviews|no_website,35.3933511,-119.088589,ChIJZ1HV2jlD6oAR6h2PWeXkZWg,2026-04-26T12:39:17.491Z
Katian nails,90,Hot,new,,(720) 532-3046,"7495 N Raleigh St, Westminster, CO 80030, USA",,,,no_reviews|no_website,39.8325229,-105.0439924,ChIJm0FlDc-Ja4cR5NQeJGZu1Qg,2026-04-26T08:38:07.624Z
Nails By Flo,90,Hot,new,,(559) 571-3315,"1830 S Mooney Blvd suite 109, Visalia, CA 93277, USA",https://www.instagram.com/nailsbyflo559/?hl=en,,,no_reviews,36.3142915,-119.3128057,ChIJ1dqwYf0vlYARd4p2DrLg0SU,2026-04-26T13:25:38.903Z
Nailed by Suki,90,Hot,new,,(559) 308-2037,"208 W Main St Suite P1, Visalia, CA 93291, USA",,,,no_reviews|no_website,36.3306078,-119.2939044,ChIJL4AZZ7UvlYARx0hhHt3pOTM,2026-04-26T13:25:38.907Z
Thenaildollhouse,90,Hot,new,,,"880 Alvarado Ave, Davis",,,,no_reviews|no_website,38.5618456,-121.760172,ChIJScClgbIphYARqiIIB4pydlA,2026-04-26T11:30:22.996Z
Yesenia Nails,90,Hot,new,,(559) 789-1568,"635 N Main St, Porterville, CA 93257, USA",,,,no_reviews|no_website,36.076666,-119.0186471,ChIJWeMX3IG56oARTnvW8ev5cTU,2026-04-26T12:50:24.225Z
Cecis_Nailz,90,Hot,new,,(559) 679-0232,"4141 W Noble Ave, Visalia, CA 93277, USA",,,,no_reviews|no_website,36.3257968,-119.3367521,ChIJlaLzJw0nlYAR-r_DMFtarlU,2026-04-26T13:25:38.909Z
Nail Glam,90,Hot,new,,(916) 778-6245,"1012 V St, Sacramento, CA 95818, USA",https://instagram.com/lovenailglam,,,no_reviews,38.5666664,-121.4987142,ChIJa4atiNfRmoARbDhGMXlysQQ,2026-04-26T11:16:33.616Z
Nail Chemistry,90,Hot,new,,(559) 723-8540,"518 N Locust St, Visalia, CA 93291, USA",,,,no_reviews|no_website,36.3345201,-119.2932979,ChIJaaMVdwAvlYAR-_XQ_oqbDYc,2026-04-26T13:25:38.911Z
Nail Beauti,90,Hot,new,,(720) 276-4421,"Vista Ave c, Castle Rock, CO 80109, USA",,,,no_reviews|no_website,39.377045,-104.8763113,ChIJDXXkGACZbIcRGzRLoprPmpU,2026-04-26T08:52:08.647Z
Kim’s Nail Lab,90,Hot,new,,(661) 855-1116,"23340 Cinema Dr, Santa Clarita, CA 91355, USA",https://www.instagram.com/kimsnaillab,,,no_reviews,34.4188537,-118.5448845,ChIJeT8PBsiHwoARXH3DyxfrQ1g,2026-04-26T12:10:27.152Z
Imperium Nails,90,Hot,new,,,"19113 Cottonwood Dr, Parker, CO 80138, USA",,,,no_reviews|no_website,39.55735079999999,-104.7676146,ChIJ6WHuA4iPbIcR4_pco2nSVV0,2026-04-26T15:27:45.035Z
KG Nails,90,Hot,new,,(818) 470-6477,"10513 Greenburn Ave, Sunland, CA 91040, USA",https://instagram.com/kgnails.12?igshid=MzRlODBiNWFlZA==,,,no_reviews,34.2600503,-118.3034308,ChIJy_B4vDeTwoARxnJc3-Vters,2026-04-26T12:00:53.317Z
Josefinails,90,Hot,new,,(909) 566-7011,"14743 Bonanza Rd, Victorville, CA 92392, USA",https://josefinalis.booksy.com/,,,no_reviews|booksy,34.5029116,-117.3413272,ChIJ-fm6dZhlw4AR_vJ6vJYs4K4,2026-04-26T13:34:29.863Z
Fashion nail spa,90,Hot,new,,,"5661 Lake Isabella Blvd, Lake Isabella, CA 93240, USA",,,,no_reviews|no_website,35.6166564,-118.4762876,ChIJl80IbADPwYAR1QgJAyGL19E,2026-04-26T12:28:56.180Z
Eden & Ember Hair + Nails,90,Hot,new,,(760) 885-7540,"19919 Poppy Rd, Apple Valley, CA 92308, USA",https://linktr.ee/EdenxEmber,,,no_reviews,34.4340398,-117.2290179,ChIJa9GPXCJfw4ARkqsTOmeVLt0,2026-04-26T13:09:51.211Z
Nailed.by.nena,90,Hot,new,,,"213 N Main Ave, Fallbrook, CA 92028, USA",,,,no_reviews|no_website,33.3831282,-117.2512151,ChIJJViS63B_3IARnHaPdOeQGGk,2026-04-26T13:08:44.571Z
Anahí Herrera Nails,90,Hot,new,,664 596 8609,"P.º Ensenada 2513, Playas de Tijuana, Costa Hermosa, 22506 Tijuana, B.C., Mexico",,,,no_reviews|no_website,32.513519,-117.116264,ChIJgXmRh75L2YARqXVBT4Le3oA,2026-04-26T09:03:01.772Z
Rugged Grooming Nails,90,Hot,new,,(657) 339-2039,"18537 Main St suite 140, Huntington Beach, CA 92648, USA",https://linktr.ee/ruggedgrooming?fbclid=PAAabMJmFnMK0GoMEPI7Iknmf7LqoNLBvbyGM8aX5Rf0FD23wkyNk5ki-wr9c,,,no_reviews,33.6936123,-117.9906798,ChIJ_ys1ZgAn3YARDdP4bsMFIok,2026-04-26T12:31:07.947Z
Nails by janel,90,Hot,new,,(661) 534-2527,"3300 15th St W SPC 103, Rosamond, CA 93560, USA",https://squareup.com/appointments/book/qpyabnnllpgdn3/LZ8PBK9G49252/start,,,no_reviews|square,34.8681911,-118.1577398,ChIJg8VykDw5woARYWeNwrJ8Uss,2026-04-26T12:24:36.067Z
Dream Glow Nails,90,Hot,new,,(480) 692-0609,"7510 S 44th Dr, Laveen Village, AZ 85339, USA",,,,no_reviews|no_website,33.3786827,-112.1543996,ChIJNXCC-sYXK4cRrqet1bsCud4,2026-04-26T09:58:31.188Z
Gennysisanails,90,Hot,new,,(970) 518-0372,"1821 22nd St, Greeley, CO 80631, USA",https://gennysisanails74.booksy.com/,,,no_reviews|booksy,40.4032444,-104.7093495,ChIJz3W0G9uhbocR6tGQRtYrCUg,2026-04-26T15:27:09.459Z
Blanka Rock Nails & Spa,90,Hot,new,,,"2332 Whitson St, Selma",,,,no_reviews|no_website,36.570634,-119.618156,ChIJkbfV2_vxlIAR9pMzMyZoMcA,2026-04-26T14:31:24.849Z
GlamorZen Nails Spa,90,Hot,new,,,"7119 Elk Grove Blvd # 117, Elk Grove",,,,no_reviews|no_website,38.4098353,-121.419563,ChIJG3jNAq7HmoARqQIrkyciQOs,2026-04-26T11:32:52.716Z
LA BELLE NAIL STUDIO AND SPA,90,Hot,new,,(805) 372-9916,"1863 E Thousand Oaks Blvd, Thousand Oaks, CA 91362, USA",https://labellenailstudio.com/,,,no_reviews,34.1769953,-118.8492506,ChIJwZEeygYl6IAR4kIIG2k-hSA,2026-04-26T12:51:39.359Z
Moon Nails & Lashes,90,Hot,new,,(303) 667-9427,"24101 E Orch Rd unit 105, Aurora, CO 80016, USA",,,,no_reviews|no_website,39.6089884,-104.7057207,ChIJi6SsacmNbIcRIW5OsYKFWu8,2026-04-26T08:49:57.590Z
Basia Mille Nail LA,90,Hot,new,,(646) 630-5312,"206 Pier Ave, Santa Monica, CA 90405, USA",,,,no_reviews|no_website,33.9985576,-118.4798217,ChIJydayrlm7woARLl-XQ_uxTSc,2026-04-26T08:01:16.110Z
NailssbySirena,90,Hot,new,,(951) 581-5083,"1600 E Citrus Ave, Redlands, CA 92374, USA",https://www.instagram.com/nailssbysirena?igsh=NTc4MTIwNjQ2YQ==&utm_source=qr,,,no_reviews,34.0548315,-117.1468505,ChIJHzm6Mb9V24ARXXaJsdlVC10,2026-04-26T13:31:35.939Z
Mimi’s Eye Candy Nail Salon,90,Hot,new,,(661) 470-5348,"14975 Butler Peak Ct, Victorville, CA 92394, USA",https://eyecandybymimi9336.setmore.com/,,,no_reviews,34.5225479,-117.3702129,ChIJGxDH33tvw4ARXjKfBgBYYiY,2026-04-26T13:34:29.865Z
LittleKozy Nail Studio,90,Hot,new,,(303) 929-1821,"605 S Kuner Rd #208, Brighton, CO 80601, USA",,,,no_reviews|no_website,39.9770942,-104.8270652,ChIJzbTrGHNtbIcRf_ntSe4Z9bU,2026-04-26T08:48:03.551Z
Nails.with.lucy,90,Hot,new,,(626) 200-3774,"9020 Breckenridge Ave, Hesperia, CA 92344, USA",,,,no_reviews|no_website,34.4142804,-117.3549729,ChIJ4wpqvUlnw4AR4OCSIH3sLj0,2026-04-26T13:58:25.432Z
That Nail Company,90,Hot,new,,(559) 302-0058,"146 N K St A, Dinuba, CA 93618, USA",http://thatnailcompany.com/,,,no_reviews,36.5421554,-119.3894297,ChIJY84g7t4flYARcXoI4n4i2EA,2026-04-26T13:51:57.805Z
Anna Headspa and Nail Services,90,Hot,new,,(510) 396-2196,"5876 Mowry School Rd, Newark, CA 94560, USA",,,,no_reviews|no_website,37.5195404,-121.9929117,ChIJgbkny4O5j4AROqgSEUxUHQ0,2026-04-26T09:47:28.958Z
Le's Nails,90,Hot,new,,,"643 E Thousand Oaks Blvd, Thousand Oaks, CA 91360, USA",,,,no_reviews|no_website,34.1796176,-118.8656732,ChIJuTZMh1076IARTWNBU3wd-ms,2026-04-26T13:01:37.757Z
Nail LeoLeo,90,Hot,new,,(844) 373-2108,"150 E Centennial Pkwy #104, North Las Vegas, NV 89084, USA",,,,no_reviews|no_website,36.2767859,-115.137959,ChIJ7ZUCJRvpyIARvBt3UPfLLUI,2026-04-26T10:21:35.231Z
Nail salon,90,Hot,new,,,"285 Bay St, Long Beach, CA 90802, USA",,,,no_reviews|no_website,33.7649827,-118.1946811,ChIJE5oOdgAx3YARinoVYoh3tzs,2026-04-26T11:58:36.237Z
Orchid Nails & Salon,90,Hot,new,,,"3262 E Thousand Oaks Blvd, Thousand Oaks, CA 91362, USA",,,,no_reviews|no_website,34.1672313,-118.8344367,ChIJaaaM6FUl6IARlh1kKyvY1pc,2026-04-26T13:01:34.713Z
Nails by Lily,90,Hot,new,,(619) 359-9319,"128 Lincoln Ave, Bakersfield, CA 93308, USA",,,,no_reviews|no_website,35.4147835,-119.0232843,ChIJsUXUSGRp6oARn2nPXJrrSj4,2026-04-26T10:42:17.580Z
Nails Bella,90,Hot,new,,(786) 378-1543,"1202 Concord Cir, Independence, MO 64056, USA",https://nailsbella36.booksy.com/,,,no_reviews|no_website,39.1198106,-94.38073779999999,ChIJnbWKTQYDwYcRBnms8at5cHI,2026-04-26T15:47:30.311Z
Lavished Nail Studio,90,Hot,new,,(913) 206-1710,"14884 Metcalf Ave Suite 310, Overland Park, KS 66223, USA",,,,no_reviews|no_website,38.8585698,-94.6683473,ChIJB72gybvBwIcRUI1GGG9Busc,2026-04-26T15:43:38.057Z
Mellow Moon Nail Studio,90,Hot,new,,(909) 372-7999,"402 S Prospectors Rd Suite H, Diamond Bar, CA 91765, USA",https://www.vagaro.com/mellowmoon,,,no_reviews|vagaro,34.0177475,-117.8121382,ChIJ9WIdZSQtw4ARjj22bW0NklU,2026-04-26T12:25:19.381Z
Nails by Angela Storey,90,Hot,new,,(530) 306-0456,"3330 Cameron Park Dr Suite 250, Cameron Park, CA 95682, USA",,,,no_reviews|no_website,38.6792773,-120.9824029,ChIJLdl2-nD5moARP9s9R4D-ELE,2026-04-26T11:46:56.097Z
Latina Nails,90,Hot,new,,(951) 377-3110,"25901 Schultz Rd, Hemet, CA 92544, USA",,,,no_reviews|no_website,33.7455117,-116.8677062,ChIJcxPGiVZt24ARe7eUNEglKsc,2026-04-26T14:36:42.949Z
l'amour nails bar,90,Hot,new,,(858) 345-7565,"427 Santa Fe Dr, Encinitas, CA 92024, USA",,,,no_reviews|no_website,33.0352141,-117.2837863,ChIJ2WPgNvQN3IARdZNJgCv9Kt0,2026-04-26T13:37:50.380Z
Sunflower Nail Salon,90,Hot,new,,,"748 W College St, Fallbrook, CA 92028, USA",,,,no_reviews|no_website,33.3791702,-117.2590137,ChIJJXQihJt_3IARrWw0lQwKvJk,2026-04-26T13:09:00.828Z
nail salon,90,Hot,new,,(813) 736-5510,"1325 W Channel Islands Blvd, Oxnard, CA 93033, USA",,,,no_reviews|no_website,34.1759813,-119.1928715,ChIJI1yY8kFP6IARM2I9id38C1M,2026-04-26T13:54:56.680Z
Clauluxee Nails,90,Hot,new,,(702) 906-4662,"3382 Berwyck St, Las Vegas, NV 89121, USA",,,,no_reviews|no_website,36.1283035,-115.0997455,ChIJRZd4DcfFyIAR5KDwixB-0uI,2026-04-26T10:37:47.754Z
Yazbek The Nail Tech,90,Hot,new,,(951) 448-1828,"22820 Deprad St, Perris, CA 92570, USA",,,,no_reviews|no_website,33.7803656,-117.2640579,ChIJV-3o8QWh3IARQd6gZVleKis,2026-04-26T07:52:41.087Z
